,cand_id,country,endMonth,endYear,name,startMonth,startYear
0,3879.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 de Sherbrooke',,
1,3879.0,,Present,2006,b'Universit\xc3\x83\xc2\xa9 de Sherbrooke',,2005.0
0,3884.0,,Present,Present,b'Ryerson University',,
1,3884.0,,Present,2005,b'Ryerson University',,2001.0
0,3892.0,,Present,Present,b'Jilin University',,
1,3892.0,,Present,Present,b'Dalhousie University',,
2,3892.0,,Present,2008,b'Dalhousie University',,2006.0
3,3892.0,,Present,2006,b'Dalhousie University',,2005.0
4,3892.0,,Present,2004,b'Jilin University',,2000.0
0,3893.0,,Present,Present,b'University of Alberta',,
1,3893.0,,Present,1995,b'Strathcona Composite High School',,1992.0
2,3893.0,,1,2001,b'University of Alberta',9.0,1995.0
0,3894.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 de Montr\xc3\x83\xc2\xa9al',,
1,3894.0,,Present,2000,b'Universit\xc3\x83\xc2\xa9 de Montr\xc3\x83\xc2\xa9al',,1998.0
2,3894.0,,Present,1998,b'CEGEP St-Felicien',,1996.0
0,3901.0,,Present,2009,b'Ubisoft Campus',,2008.0
1,3901.0,,Present,2008,b'Centre NAD',,2007.0
0,3902.0,,Present,Present,b'Dawson College',,
1,3902.0,,Present,2007,b'Centre NAD',,2006.0
2,3902.0,,Present,2006,b'Dawson College',,2004.0
0,3906.0,,Present,2017,b'Universit\xc3\x83\xc2\xa9 du Qu\xc3\x83\xc2\xa9bec \xc3\x83\xc2\xa0 Chicoutimi',,2013.0
1,3906.0,,Present,2003,b'Centre NAD',,2002.0
2,3906.0,,Present,2002,b'C\xc3\x83\xc2\xa9gep du Vieux-Montr\xc3\x83\xc2\xa9al',,1999.0
0,3907.0,,Present,2004,b'Cegep de Maisonneuve',,2001.0
1,3907.0,,Present,2006,b'Campus Ubisoft',,2005.0
0,3911.0,,Present,2012,b'Cegep de Matane',,2011.0
0,3912.0,,Present,2002,b'College Inter-Dec',,2001.0
0,3913.0,,Present,Present,b'Joseph-Francois-Perrault',,
1,3913.0,,Present,2005,b'Cegep du Vieux-Montreal',,2003.0
0,3921.0,,Present,Present,b'Vancouver Film School',,
1,3921.0,,Present,2010,b'Vancouver Film School',,2009.0
2,3921.0,,Present,2010,b'Vancouver Film School',,2009.0
0,3925.0,,Present,2004,b'Centre Nad',,2003.0
1,3925.0,,Present,2002,b'C\xc3\x83\xc2\xa9gep de St-J\xc3\x83\xc2\xa9r\xc3\x83\xc2\xb4me',,1999.0
2,3925.0,,Present,2006,b'Campus Ubisoft',,2006.0
0,3928.0,,Present,Present,b'Camosun College',,
1,3928.0,,Present,2013,b'Art Institute of Vancouver',,2012.0
2,3928.0,,Present,2006,b'Camosun College',,2006.0
0,3929.0,,Present,Present,b'Dawson College',,
1,3929.0,,Present,1994,b'Dawson College',,1991.0
0,3930.0,,Present,2005,b'C\xc3\x83\xc2\xa9gep du Vieux-Montr\xc3\x83\xc2\xa9al',,2002.0
1,3930.0,,Present,2006,b'Campus Ubisoft',,2005.0
0,3933.0,,Present,Present,b'Ensimag',,
1,3933.0,,Present,2005,b'Ensimag',,2004.0
0,3934.0,,Present,2001,b'NAD Center',,2000.0
0,3936.0,,Present,Present,b'HEC Montr\xc3\x83\xc2\xa9al',,
1,3936.0,,Present,Present,b'Seneca College',,
2,3936.0,,Present,2005,b'Seneca College',,2004.0
3,3936.0,,Present,2004,b'Seneca College',,2002.0
4,3936.0,,Present,2011,b'HEC Montr\xc3\x83\xc2\xa9al',,2010.0
0,3938.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 Paris 8',,
1,3938.0,,Present,Present,b'HEC Montr\xc3\x83\xc2\xa9al',,
2,3938.0,,Present,Present,b'University of Paris I: Panth\xc3\x83\xc2\xa9on-Sorbonne',,
3,3938.0,,Present,1999,b'Universit\xc3\x83\xc2\xa9 Vincennes-Saint-Denis (Paris VIII)',,1998.0
4,3938.0,,Present,1999,b'Universit\xc3\x83\xc2\xa9 Panth\xc3\x83\xc2\xa9on Sorbonne (Paris I)',,1993.0
5,3938.0,,Present,2011,b'HEC Montreal',,2011.0
0,3939.0,,Present,Present,b'Sheridan College',,
1,3939.0,,Present,Present,b'Seneca College',,
2,3939.0,,Present,2004,b'Sheridan College',,2000.0
3,3939.0,,Present,2005,b'Seneca College of Applied Arts and Technology',,2004.0
0,3941.0,,Present,Present,b'Monroe Community College',,
1,3941.0,,Present,1999,b'Cyber Arts Group',,1997.0
2,3941.0,,Present,1997,b'Monroe Community College',,1994.0
0,3942.0,,Present,2017,b'Centre de formation professionnel Fierbourgs',,2016.0
1,3942.0,,Present,2007,b'Campus Ubisoft',,2006.0
2,3942.0,,Present,2017,"b""L'Attitude \xc3\x83\xc2\xa9cole de massoth\xc3\x83\xc2\xa9rapie""",,2016.0
0,3945.0,,Present,Present,b'International Academy of Design',,
1,3945.0,,Present,Present,b'International Academy of Design',,
0,3948.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 Laval',,
1,3948.0,,Present,1997,b'Universit\xc3\x83\xc2\xa9 Laval',,1994.0
2,3948.0,,Present,1994,b'cegep St-Hyacinthe',,1991.0
3,3948.0,,Present,1999,b'ICARI',,1999.0
0,3949.0,,Present,2011,b'Dawson College',,2010.0
1,3949.0,,Present,2008,b'Vanier College',,2007.0
0,3950.0,,Present,Present,b'Concordia University',,
1,3950.0,,Present,Present,b'Dawson College',,
2,3950.0,,Present,2005,b'Concordia University',,2002.0
3,3950.0,,Present,1999,b'Dawson College',,1997.0
4,3950.0,,Present,2007,b'Campus Ubisoft',,2006.0
0,3951.0,,Present,1996,b'Coll\xc3\x83\xc2\xa8ge Sallette Montr\xc3\x83\xc2\xa9al',,1994.0
1,3951.0,,Present,2004,b'Centre NAD',,2003.0
2,3951.0,,Present,2002,b'C\xc3\x83\xc2\xa9gep du Vieux Montr\xc3\x83\xc2\xa9al',,2000.0
0,3953.0,,Present,Present,b'Concordia University',,
1,3953.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 du Qu\xc3\x83\xc2\xa9bec \xc3\x83\xc2\xa0 Montr\xc3\x83\xc2\xa9al',,
2,3953.0,,Present,2010,b'Universit\xc3\x83\xc2\xa9 du Qu\xc3\x83\xc2\xa9bec \xc3\x83\xc2\xa0 Montr\xc3\x83\xc2\xa9al',,2008.0
3,3953.0,,Present,2012,b'Concordia University',,2010.0
0,3956.0,,Present,2003,b'Objectif 3D',,2002.0
1,3956.0,,Present,1999,b'College Salette',,1997.0
0,3957.0,,Present,2007,b'Centre NAD',,2006.0
0,3959.0,,Present,2000,b'ICARI',,1999.0
0,3960.0,,Present,Present,b'Sheridan College',,
1,3960.0,,Present,Present,b'Seneca College',,
2,3960.0,,Present,Present,b'University of Toronto Mississauga',,
3,3960.0,,Present,1997,b'Sheridan College',,1992.0
4,3960.0,,Present,1997,b'University of Toronto Mississauga',,1992.0
5,3960.0,,Present,2002,b'Seneca College of Applied Arts and Technology',,2000.0
0,3961.0,,Present,Present,b'Universitas Trisakti',,
0,3965.0,,Present,1998,b'NAD Center',,1997.0
0,3971.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 du Qu\xc3\x83\xc2\xa9bec en Abitibi-T\xc3\x83\xc2\xa9miscamingue',,
1,3971.0,,Present,2008,b'C\xc3\x83\xc2\xa9gep de Sainte-Foy',,2005.0
2,3971.0,,Present,2010,b'Universit\xc3\x83\xc2\xa9 du Qu\xc3\x83\xc2\xa9bec en Abitibi-T\xc3\x83\xc2\xa9miscamingue',,2008.0
0,3972.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 de Sherbrooke',,
1,3972.0,,Present,2010,b'Centre NAD',,2008.0
2,3972.0,,Present,2009,b'Universit\xc3\x83\xc2\xa9 de Sherbrooke',,2005.0
3,3972.0,,Present,2009,b'Universit\xc3\x83\xc2\xa9 de Sherbrooke',,2008.0
0,3973.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 de Bourgogne',,
1,3973.0,,Present,2009,b'Universit\xc3\x83\xc2\xa9 de Bourgogne',,2009.0
0,3974.0,,Present,Present,"b""National Technical University of Ukraine 'Kyiv Polytechnic Institute'\xc3\xa2\xc2\x80\xc2\x8b""",,
1,3974.0,,Present,1998,"b""National Technical University of Ukraine 'Kyiv Polytechnic Institute'""",,1991.0
0,3976.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 du Qu\xc3\x83\xc2\xa9bec \xc3\x83\xc2\xa0 Montr\xc3\x83\xc2\xa9al',,
1,3976.0,,Present,2000,b'Universit\xc3\x83\xc2\xa9 du Qu\xc3\x83\xc2\xa9bec \xc3\x83\xc2\xa0 Montr\xc3\x83\xc2\xa9al',,1996.0
0,3979.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 de Montr\xc3\x83\xc2\xa9al',,
1,3979.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 du Qu\xc3\x83\xc2\xa9bec \xc3\x83\xc2\xa0 Montr\xc3\x83\xc2\xa9al',,
2,3979.0,,Present,2009,b'Universit\xc3\x83\xc2\xa9 du Qu\xc3\x83\xc2\xa9bec \xc3\x83\xc2\xa0 Montr\xc3\x83\xc2\xa9al / UQAM',,2008.0
3,3979.0,,Present,2011,b'Universit\xc3\x83\xc2\xa9 de Montr\xc3\x83\xc2\xa9al',,2009.0
4,3979.0,,Present,2013,b'Universit\xc3\x83\xc2\xa9 de Montr\xc3\x83\xc2\xa9al',,2012.0
0,3986.0,,Present,Present,b'Concordia University',,
1,3986.0,,Present,Present,b'Hampshire College',,
2,3986.0,,Present,Present,b'Hampshire College',,
3,3986.0,,Present,2008,b'Concordia University',,2006.0
4,3986.0,,Present,2017,b'Concordia University',,2014.0
0,3988.0,,Present,Present,b'University of Waterloo',,
1,3988.0,,Present,2008,b'University of Waterloo',,2004.0
2,3988.0,,Present,2008,b'University of Waterloo',,2003.0
0,3989.0,,Present,2000,b'Centre NAD',,1999.0
0,3991.0,,Present,Present,b'North Carolina State University',,
1,3991.0,,Present,2005,b'North Carolina State University',,2001.0
0,3996.0,,Present,1995,b'lycee toulouse_lautrec',,1992.0
0,3997.0,,Present,2004,b'The Royal Danish Academy of Fine Arts - The School of Design',,1999.0
0,4001.0,,Present,2005,"b""Coll\xc3\x83\xc2\xa8ge O'Sullivan""",,2004.0
0,4002.0,,Present,2011,b'Coll\xc3\x83\xc2\xa8ge Bart',,2008.0
0,4005.0,,Present,2009,b'Cyclone Arts & Technologies',,1999.0
1,4005.0,,Present,1999,b'Cegeg Francois-Xavier-Garneau',,1996.0
0,4009.0,,Present,2004,b'CFP Rochebelle',,2002.0
0,4011.0,,Present,Present,b'Concordia University',,
1,4011.0,,Present,2012,b'Centre NAD',,2010.0
2,4011.0,,Present,2011,b'Centre NAD',,2010.0
3,4011.0,,Present,2007,b'Concordia University',,2004.0
0,4012.0,,Present,2004,b'Nad Center',,2003.0
0,4013.0,,Present,1999,b'ICARI',,1998.0
1,4013.0,,Present,1996,b'College F.X.Garneau',,1993.0
0,4014.0,,Present,2002,b'Rennes',,1999.0
0,4016.0,,Present,Present,b'Ecole Sup\xc3\x83\xc2\xa9rieure des Beaux - Arts de Casablanca',,
0,4017.0,,Present,Present,b'University of Ljubljana',,
1,4017.0,,Present,2002,b'University of Ljubljana',,1996.0
0,4021.0,,Present,2007,b'Cegep Limoilou',,2006.0
1,4021.0,,Present,2002,b'CDI College',,2000.0
2,4021.0,,Present,Present,b'Fran\xc3\x83\xc2\xa7ois-Bourrin',,
0,4023.0,,Present,Present,b'Dawson College',,
1,4023.0,,Present,1997,b'Dawson College',,1995.0
2,4023.0,,Present,1997,b'Dawson College',,1994.0
0,4026.0,,Present,1987,b'University of Windsor',,1984.0
1,4026.0,,Present,1991,b'University of Toronto',,1990.0
2,4026.0,,Present,1984,b'St. Clair College',,1982.0
0,4032.0,,Present,2000,b'Centre de Formation Professionnel de Neufchatel',,1999.0
1,4032.0,,Present,2006,b'Coll\xc3\x83\xc2\xa8ge Bart',,2005.0
0,4041.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 Laval',,
1,4041.0,,Present,2013,b'Universit\xc3\x83\xc2\xa9 Laval',,2011.0
2,4041.0,,Present,2011,b'Haute Ecole Albert Jaquard',,2009.0
3,4041.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 Laval',,
0,4046.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 Laval',,
1,4046.0,,Present,2010,b'Cegep de Sainte-Foy',,2007.0
2,4046.0,,Present,2012,b'Universit\xc3\x83\xc2\xa9 Laval / Laval University',,2010.0
0,4048.0,,Present,2013,"b'National Technological University, Buenos Aires, Argentina'",,2007.0
0,4049.0,,Present,Present,b'The University of British Columbia',,
1,4049.0,,Present,1986,b'The Engineering Institute of Engineering Corps',,1981.0
2,4049.0,,Present,2001,b'The University of British Columbia',,2001.0
0,4050.0,,Present,Present,b'Beijing Institute of Technology',,
1,4050.0,,Present,1988,b'Shanghai Institute of Mechanic Engineering(USST)',,1984.0
2,4050.0,,Present,1993,b'Beijing Institute of Technology',,1990.0
0,4051.0,,Present,1989,b'Beijing University of Aeronautics & Astronautics',,1985.0
0,4052.0,,Present,Present,b'University of Victoria',,
1,4052.0,,Present,1993,b'University of Victoria',,1990.0
0,4055.0,,Present,Present,b'Sharif University of Technology',,
1,4055.0,,Present,Present,b'Simon Fraser University',,
2,4055.0,,Present,2002,b'Sharif University of Technology',,1997.0
3,4055.0,,Present,2005,b'Simon Fraser University',,2002.0
0,4056.0,,Present,Present,b'The University of British Columbia',,
1,4056.0,,Present,2003,b'The University of British Columbia',,1998.0
0,4057.0,,Present,2004,b'Azad University of Iran',,2000.0
0,4058.0,,Present,Present,b'University of Victoria',,
1,4058.0,,Present,2000,b'University of Victoria',,1998.0
0,4062.0,,Present,Present,b'Tsinghua University',,
1,4062.0,,Present,1990,b'Tsinghua University',,1985.0
0,4063.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 Laval',,
1,4063.0,,Present,2001,b'Universit\xc3\x83\xc2\xa9 Laval',,1998.0
0,4064.0,,Present,Present,b'The University of British Columbia',,
1,4064.0,,Present,Present,b'The University of British Columbia',,
0,4065.0,,Present,Present,b'The University of British Columbia',,
1,4065.0,,Present,2004,b'The University of British Columbia',,1998.0
0,4070.0,,Present,Present,b'The University of British Columbia',,
1,4070.0,,Present,Present,b'The University of British Columbia',,
0,4071.0,,Present,2003,b'Technical University of Moldova',,2001.0
1,4071.0,,Present,Present,b'youping',,
0,4073.0,,Present,Present,b'Simon Fraser University',,
1,4073.0,,Present,2001,b'Simon Fraser University',,1994.0
0,4075.0,,Present,Present,b'Simon Fraser University',,
1,4075.0,,Present,2008,b'Simon Fraser University',,2004.0
0,4076.0,,Present,Present,b'University of Calgary',,
1,4076.0,,Present,Present,b'Mount Royal University',,
2,4076.0,,Present,Present,b'Ajou University',,
3,4076.0,,Present,1991,b'Ajou University',,1991.0
4,4076.0,,Present,2001,b'The University of Calgary',,1997.0
5,4076.0,,Present,1997,b'Mount Royal College',,1995.0
0,4077.0,,Present,Present,b'Simon Fraser University',,
1,4077.0,,Present,Present,b'Simon Fraser University',,
0,4079.0,,Present,Present,b'The University of British Columbia',,
1,4079.0,,Present,2005,b'Langara College',,2002.0
2,4079.0,,Present,2009,b'The University of British Columbia',,2005.0
0,4081.0,,Present,2007,b'Taras Shevchenko National University of Kyiv',,2002.0
0,4083.0,,Present,1996,"b'Lyc\xc3\x83\xc2\xa9e Fran\xc3\x83\xc2\xa7ois 1er, Fontainebleau'",,1992.0
1,4083.0,,Present,1998,b'IUT Fontainebleau - Informatique',,1997.0
2,4083.0,,Present,2001,b'ISTY - Institut des sciences et techniques des Yvelines',,1998.0
0,4084.0,,Present,Present,b'Simon Fraser University',,
1,4084.0,,Present,1996,b'Simon Fraser University',,1990.0
0,4085.0,,Present,Present,b'Simon Fraser University',,
1,4085.0,,Present,2004,b'Simon Fraser University',,1999.0
0,4086.0,,Present,Present,b'British Columbia Institute of Technology',,
1,4086.0,,Present,Present,b'Simon Fraser University',,
2,4086.0,,Present,Present,b'Simon Fraser University',,
3,4086.0,,Present,2009,b'British Columbia Institute of Technology / BCIT',,2007.0
0,4088.0,,Present,Present,b'British Columbia Institute of Technology',,
1,4088.0,,Present,2006,b'British Columbia Institute of Technology',,2004.0
2,4088.0,,Present,2013,b'British Columbia Institute of Technology',,2007.0
3,4088.0,,Present,2010,b'British Columbia Institute of Technology',,2008.0
0,4089.0,,Present,Present,b'The University of British Columbia',,
1,4089.0,,Present,2009,b'The University of British Columbia',,2008.0
2,4089.0,,Present,2007,b'Jiangnan University',,2003.0
0,4093.0,,Present,Present,b'Purdue University',,
1,4093.0,,Present,2001,b'Purdue University',,1997.0
2,4093.0,,Present,2003,b'Purdue University',,2001.0
0,4095.0,,Present,Present,b'British Columbia Institute of Technology',,
1,4095.0,,5,2001,b'BCIT',9.0,1999.0
0,4097.0,,Present,Present,b'Olympic College',,
1,4097.0,,Present,2001,b'Olympic College',,1999.0
0,4098.0,,Present,Present,b'Cardiff University / Prifysgol Caerdydd',,
1,4098.0,,Present,2003,b'Fishguard High School',,1996.0
2,4098.0,,Present,2005,b'Imperial College',,2004.0
3,4098.0,,Present,2010,b'Cardiff University / Prifysgol Caerdydd',,2007.0
0,4099.0,,Present,Present,b'British Columbia Institute of Technology',,
1,4099.0,,Present,2004,b'British Columbia Institute of Technology',,2000.0
0,4101.0,,Present,1988,b'University of Hunan',,1984.0
1,4101.0,,Present,1991,b'University of North China Electric Power',,1988.0
0,4103.0,,Present,Present,b'Simon Fraser University',,
1,4103.0,,Present,2006,b'Simon Fraser University',,2001.0
0,4104.0,,Present,2004,"b'John Bryce College, Tel-Aviv'",,2003.0
1,4104.0,,Present,2003,"b'Technological College, Beer-Sheva'",,2002.0
2,4104.0,,Present,2008,"b'John Bryce College, Tel-Aviv'",,2008.0
0,4108.0,,Present,Present,b'University of Calgary',,
1,4108.0,,Present,Present,b'Fu Jen Catholic University',,
2,4108.0,,Present,Present,b'Fu Jen Catholic University',,
3,4108.0,,Present,Present,b'University of Calgary',,
4,4108.0,,Present,Present,b'Software Engineering                               University of Calgary',,
0,4111.0,,Present,Present,b'Simon Fraser University',,
1,4111.0,,Present,Present,b'Simon Fraser University',,
0,4113.0,,Present,Present,b'Simon Fraser University',,
1,4113.0,,Present,2008,b'Simon Fraser University',,2005.0
0,4114.0,,Present,Present,b'The University of British Columbia',,
1,4114.0,,Present,2007,b'The University of British Columbia',,2001.0
0,4115.0,,Present,Present,b'Simon Fraser University',,
1,4115.0,,Present,2006,b'Simon Fraser University',,2000.0
0,4117.0,,Present,Present,b'University of Illinois at Urbana-Champaign',,
1,4117.0,,Present,2009,b'University of Illinois at Urbana-Champaign',,2005.0
0,4119.0,,Present,Present,b'University of the Fraser Valley',,
1,4119.0,,Present,2007,b'University College of the Fraser Valley',,2002.0
0,4123.0,,Present,1993,b'University of Electronic Science and Technology of China(UESTC)',,1989.0
0,4124.0,,Present,Present,b'University of Reading',,
1,4124.0,,Present,Present,b'Trinity College Dublin',,
2,4124.0,,Present,1999,b'University of Reading',,1995.0
3,4124.0,,Present,1995,b'Trinity College Dublin',,1991.0
0,4126.0,,Present,Present,b'Simon Fraser University',,
1,4126.0,,Present,2007,b'Simon Fraser University',,2004.0
0,4128.0,,Present,Present,b'Beijing Normal University',,
1,4128.0,,Present,1993,b'Beijing Normal University',,1986.0
2,4128.0,,Present,2003,b'Langara College',,2001.0
0,4130.0,,Present,Present,b'Universidad Sim\xc3\x83\xc2\xb3n Bol\xc3\x83\xc2\xadvar',,
1,4130.0,,Present,2001,b'Universidad Sim\xc3\x83\xc2\xb3n Bol\xc3\x83\xc2\xadvar',,1995.0
0,4131.0,,Present,Present,b'University of Calgary',,
1,4131.0,,Present,2008,b'University of Calgary',,2003.0
0,4132.0,,Present,Present,b'University of Victoria',,
1,4132.0,,Present,1998,b'University of Victoria',,1994.0
0,4134.0,,Present,Present,"b""Xi'an Jiaotong University""",,
1,4134.0,,Present,2004,"b""Xi'an Jiaotong University""",,2000.0
2,4134.0,,Present,2007,"b""Xi'an Jiaotong University""",,2004.0
0,4135.0,,Present,Present,b'Massachusetts Institute of Technology',,
1,4135.0,,Present,Present,b'The University of British Columbia',,
2,4135.0,,Present,Present,b'Harvard University',,
3,4135.0,,Present,2010,b'The University of British Columbia',,2009.0
4,4135.0,,Present,1994,b'Massachusetts Institute of Technology',,1992.0
5,4135.0,,Present,1991,b'Harvard University',,1990.0
0,4137.0,,Present,Present,b'The University of British Columbia',,
1,4137.0,,Present,2006,b'The University of British Columbia',,2000.0
0,4139.0,,Present,Present,b'The Hebrew University',,
1,4139.0,,Present,Present,b'Vancouver Community College (VCC)',,
2,4139.0,,Present,2003,b'The Hebrew University',,1999.0
3,4139.0,,Present,2013,b'Vancouver Community College',,2012.0
0,4140.0,,Present,1989,b'Kiyev State University',,1984.0
0,4141.0,,Present,Present,b'Paris-Sud University (Paris XI)',,
1,4141.0,,Present,1998,b'Paris-Sud University (Paris XI)',,1993.0
0,4144.0,,Present,Present,b'St. Lawrence College',,
1,4144.0,,Present,1998,b'St. Lawrence College',,1995.0
0,4145.0,,Present,Present,b'Simon Fraser University',,
1,4145.0,,Present,2007,b'Simon Fraser University',,2005.0
2,4145.0,,Present,2003,b'Simon Fraser University',,1999.0
0,4149.0,,Present,Present,b'University of Victoria',,
1,4149.0,,Present,2003,b'University of Victoria',,1996.0
0,4151.0,,Present,Present,b'Avans Hogeschool',,
1,4151.0,,Present,2007,b'Avans Hogeschool Breda',,2004.0
2,4151.0,,Present,2004,b'ROC west-brabant - Markiezaat college',,2000.0
0,4157.0,,Present,Present,b'Thompson Rivers University',,
1,4157.0,,Present,Present,b'Athabasca University',,
2,4157.0,,Present,2011,b'Athabasca University',,2011.0
3,4157.0,,Present,2011,b'Thompson Rivers University',,2009.0
0,4160.0,,Present,Present,b'University of Victoria',,
1,4160.0,,Present,Present,b'University of the Fraser Valley',,
2,4160.0,,Present,2006,b'University of the Fraser Valley',,2005.0
3,4160.0,,Present,2010,b'University of Victoria',,2006.0
0,4161.0,,Present,Present,b'North Island College',,
1,4161.0,,Present,2003,b'North Island College',,2001.0
2,4161.0,,Present,2003,b'North Island College',,2001.0
0,4163.0,,Present,Present,b'Carnegie Mellon University',,
1,4163.0,,Present,2005,b'Carnegie Mellon University',,2001.0
2,4163.0,,Present,2005,b'Carnegie Mellon University',,2001.0
0,4164.0,,Present,Present,b'The University of British Columbia',,
1,4164.0,,Present,2010,b'The University of British Columbia',,2005.0
0,4167.0,,Present,Present,b'University of Victoria',,
1,4167.0,,Present,2004,b'University of Victoria',,1997.0
0,4169.0,,Present,Present,b'University of Victoria',,
1,4169.0,,Present,2011,b'University of Victoria',,2009.0
2,4169.0,,Present,2009,b'University of Victoria',,2004.0
0,4172.0,,Present,Present,b'Hochschule Reutlingen',,
1,4172.0,,Present,2008,b'Hochschule Reutlingen',,2004.0
0,4173.0,,Present,2006,b'Camosun College',,2004.0
0,4174.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 de Montr\xc3\x83\xc2\xa9al',,
1,4174.0,,Present,Present,b'\xc3\x83\xc2\x89cole des sciences de la gestion (ESG UQAM)',,
2,4174.0,,Present,2007,b'Universit\xc3\x83\xc2\xa9 de Montr\xc3\x83\xc2\xa9al',,2003.0
3,4174.0,,Present,Present,b'Universit\xc3\x83\xc2\xa9 de Montr\xc3\x83\xc2\xa9al',,
4,4174.0,,Present,Present,b'\xc3\x83\xc2\x89cole des sciences de la gestion (ESG UQAM)',,
5,4174.0,,Present,2007,b'Universit\xc3\x83\xc2\xa9 de Montr\xc3\x83\xc2\xa9al',,2003.0
6,4174.0,,Present,2015,b'\xc3\x83\xc2\x89cole des sciences de la gestion (ESG UQAM)',,2012.0
0,4175.0,,Present,Present,b'University of Victoria',,
1,4175.0,,Present,Present,b'University of Victoria',,
0,4176.0,,Present,Present,b'The University of Lethbridge',,
1,4176.0,,Present,2009,b'The University of Lethbridge',,2003.0
0,4177.0,,Present,Present,b'Simon Fraser University',,
1,4177.0,,Present,2007,b'Simon Fraser University',,2001.0
0,4179.0,,Present,Present,b'Camosun College',,
1,4179.0,,Present,2006,b'Camosun College',,2004.0
0,4180.0,,Present,Present,b'Liceo Scientifico',,
1,4180.0,,Present,2004,b'Liceo Scientifico',,1999.0
2,4180.0,,Present,2009,b'Politecnico di Milano',,2004.0
0,4183.0,,Present,Present,b'Simon Fraser University',,
1,4183.0,,8,2002,b'Simon Fraser University',9.0,1997.0
0,4185.0,,Present,Present,b'Camosun College',,
1,4185.0,,Present,Present,b'University of Victoria',,
2,4185.0,,Present,2015,b'University of Victoria',,2012.0
3,4185.0,,Present,2011,b'Camosun College',,2008.0
0,4188.0,,Present,Present,b'McGill University',,
1,4188.0,,Present,Present,b'University of Victoria',,
2,4188.0,,Present,1997,b'McGill University',,1993.0
3,4188.0,,Present,2002,b'University of Victoria',,1999.0
4,4188.0,,Present,Present,b'University of Victoria',,
0,4189.0,,Present,Present,b'University of Victoria',,
1,4189.0,,Present,2004,b'University of Victoria',,1998.0
0,4190.0,,Present,Present,b'University of Victoria',,
1,4190.0,,Present,2006,b'University of Botswana',,2004.0
2,4190.0,,Present,2011,b'University of Victoria',,2006.0
