,cand_id,country,endMonth,endYear,name,startMonth,startYear
7,1798.0,PH,Present,1978,b'Far Eastern Academy',,1977.0
0,1799.0,FR,Present,1999,b'Nantes',,1997.0
1,1799.0,US,Present,1994,b'Salina High School',,1993.0
2,1799.0,FR,Present,1996,"b""Universit\xc3\x83\xc2\xa9 Catholique de l'Ouest""",,1994.0
0,1800.0,GB,Present,Present,b'The University of Hull',,
1,1800.0,US,Present,Present,b'University of South Carolina-Columbia',,
2,1800.0,GB,Present,2005,b'The University of Hull',,2000.0
3,1800.0,US,Present,2002,b'University of South Carolina-Columbia',,2001.0
4,1800.0,GB,Present,Present,b'The University of Hull',,
5,1800.0,US,Present,Present,b'University of South Carolina-Columbia',,
6,1800.0,GB,Present,2005,b'The University of Hull',,2000.0
7,1800.0,US,Present,2002,b'University of South Carolina-Columbia',,2001.0
0,1801.0,AU,Present,Present,b'PLC Armidale',,
1,1801.0,AU,Present,Present,b'PLC Armidale',,
0,1802.0,GB,Present,Present,b'Anglia Ruskin University',,
1,1802.0,GB,Present,1988,b'Anglia Ruskin University',,1988.0
2,1802.0,GB,Present,1987,"b'The Marlborough College, Cambridge'",,1987.0
3,1802.0,GB,Present,1985,"b""Queen's Gate School, South Kensington, London""",,1983.0
4,1802.0,GB,Present,Present,b'Anglia Ruskin University',,
5,1802.0,GB,Present,1988,b'Anglia Ruskin University',,1988.0
6,1802.0,GB,Present,1987,"b'The Marlborough College, Cambridge'",,1987.0
7,1802.0,GB,Present,1985,"b""Queen's Gate School, South Kensington, London""",,1983.0
0,1803.0,AU,Present,Present,b'Swinburne University of Technology',,
1,1803.0,US,Present,Present,b'General Assembly',,
2,1803.0,AU,Present,2013,b'Swinburne University of Technology',,2013.0
3,1803.0,US,Present,2016,b'General Assembly',,2016.0
4,1803.0,AU,Present,2014,b'Swinburne University of Technology',,2013.0
0,1804.0,AU,Present,Present,b'The University of Queensland',,
1,1804.0,AU,Present,Present,b'Swinburne University of Technology',,
2,1804.0,AU,Present,2007,b'The University of Queensland',,1998.0
3,1804.0,AU,Present,2012,b'Swinburne University of Technology',,2009.0
4,1804.0,AU,Present,Present,b'The University of Queensland',,
5,1804.0,AU,Present,Present,b'Swinburne University of Technology',,
6,1804.0,AU,Present,2007,b'The University of Queensland',,1998.0
7,1804.0,AU,Present,2012,b'Swinburne University of Technology',,2009.0
0,1805.0,GB,Present,Present,b'University of Hertfordshire',,
1,1805.0,US,Present,1990,b'Cliff Park High School',,1988.0
2,1805.0,GB,Present,1996,b'University of Hertfordshire',,1993.0
3,1805.0,GB,Present,Present,b'University of Hertfordshire',,
4,1805.0,US,Present,1990,b'Cliff Park High School',,1988.0
5,1805.0,GB,Present,1996,b'University of Hertfordshire',,1993.0
0,1806.0,US,Present,2004,b'Saint Ignatius College',,1991.0
1,1806.0,US,Present,2004,b'Saint Ignatius College',,1991.0
0,1807.0,AU,Present,Present,b'University of New England (AU)',,
1,1807.0,AU,Present,Present,b'Charles Sturt University',,
2,1807.0,AU,Present,1993,b'University of New England (AU)',,1991.0
3,1807.0,AU,Present,1998,b'Charles Sturt University',,1996.0
4,1807.0,AU,Present,Present,b'University of New England (AU)',,
5,1807.0,AU,Present,Present,b'Charles Sturt University',,
6,1807.0,AU,Present,1993,b'University of New England (AU)',,1991.0
7,1807.0,AU,Present,1998,b'Charles Sturt University',,1996.0
0,1808.0,NZ,Present,Present,b'Victoria University of Wellington',,
1,1808.0,NZ,Present,2000,b'Victoria University of Wellington',,1998.0
2,1808.0,AU,Present,1997,b'Central Institute of Technology',,1996.0
0,1809.0,IN,Present,Present,b'AIM Education & Training',,
1,1809.0,AU,Present,Present,b'UNSW',,
2,1809.0,AU,Present,1995,b'University of New South Wales',,1993.0
3,1809.0,AU,Present,1997,b'University of New South Wales',,1996.0
4,1809.0,AU,Present,Present,b'Australian Institute of Management',,2016.0
5,1809.0,IN,Present,Present,b'AIM Education & Training',,
6,1809.0,AU,Present,Present,b'UNSW',,
7,1809.0,AU,Present,1995,b'University of New South Wales',,1993.0
8,1809.0,AU,Present,1997,b'University of New South Wales',,1996.0
9,1809.0,AU,Present,Present,b'Australian Institute of Management',,2016.0
0,1810.0,AU,Present,Present,b'University of Melbourne',,
1,1810.0,AU,Present,2003,b'University of Melbourne',,2000.0
2,1810.0,AU,Present,Present,b'University of Melbourne',,
3,1810.0,AU,Present,2003,b'University of Melbourne',,2000.0
0,1811.0,NZ,Present,Present,b'University of Auckland',,
1,1811.0,NZ,Present,1981,b'University of Auckland',,1977.0
0,1812.0,AU,Present,Present,b'University of Technology Sydney',,
1,1812.0,AU,Present,1995,b'University of Technology Sydney',,1991.0
2,1812.0,AU,Present,1990,b'SCECGS Redlands',,1984.0
0,1813.0,IN,Present,Present,b'AIM Education & Training',,
1,1813.0,BH,Present,Present,b'University of Bahrain',,
2,1813.0,AU,Present,2009,b'Australian Institute of Management',,2008.0
3,1813.0,BH,7,1990,b'University of Bahrain',9.0,1988.0
4,1813.0,IN,Present,1976,b'La Martinere Girls School',,1970.0
0,1815.0,AU,Present,Present,b'University of Canberra',,
1,1815.0,AU,Present,2003,b'University of Canberra',,1990.0
2,1815.0,AU,Present,1989,b'Daramalan College',,1988.0
3,1815.0,US,Present,1987,b'St Francis Xavier High School',,1984.0
0,1816.0,AU,Present,Present,b'Macquarie University',,
1,1816.0,AU,Present,Present,b'Macquarie University',,
2,1816.0,US,Present,2000,b'APICS',,
0,1817.0,AU,Present,Present,b'University of Technology Sydney',,
1,1817.0,AU,Present,Present,b'University of Technology Sydney',,
0,1818.0,AT,Present,Present,b'University of Applied Sciences Upper Austria',,
1,1818.0,AU,Present,Present,b'Swinburne University of Technology',,
2,1818.0,AT,Present,2006,b'University of Applied Sciences Upper Austria',,2002.0
3,1818.0,AU,Present,2005,b'Swinburne University of Technology',,2004.0
4,1818.0,US,Present,2011,b'Project Management Institute',,2011.0
0,1819.0,US,Present,Present,b'Clarkson University',,
1,1819.0,US,Present,1987,b'Clarkson University',,1986.0
2,1819.0,GB,Present,Present,b'CPA Australia',,2010.0
0,1820.0,GB,Present,Present,b'University of Bath',,
1,1820.0,GB,Present,Present,b'Imperial College London',,
2,1820.0,GB,Present,2001,b'Imperial College London',,2000.0
3,1820.0,GB,Present,1998,b'University of Bath',,1995.0
0,1821.0,AU,Present,Present,b'University of Southern Queensland',,
1,1821.0,AU,Present,Present,b'The University of Queensland',,
2,1821.0,AU,Present,2004,b'University of Southern Queensland',,2004.0
3,1821.0,DE,Present,2005,b'ITIL Foundation Certification',,2005.0
4,1821.0,AU,Present,2002,b'The University of Queensland',,2001.0
0,1822.0,AU,Present,Present,b'Melbourne Business School',,
1,1822.0,AU,Present,Present,b'Monash University',,
2,1822.0,AU,Present,2004,b'University of Melbourne - Melbourne Business School',,1999.0
3,1822.0,AU,Present,1995,b'Monash University',,1993.0
0,1823.0,SG,Present,Present,b'Temasek Polytechnic',,
1,1823.0,GB,Present,2003,b'Coventry University',,2002.0
2,1823.0,SG,Present,2001,b'Temasek Polytechnic',,1998.0
0,1825.0,GB,Present,Present,b'Henley Business School',,
1,1825.0,GB,Present,1997,b'Manchester Metropolitan University',,1995.0
2,1825.0,GB,Present,2009,b'Henley Management College',,2008.0
3,1825.0,GB,Present,2007,b'Open University',,2006.0
0,1826.0,AU,Present,Present,b'La Trobe University',,
1,1826.0,AU,Present,1996,b'La Trobe University',,1994.0
0,1827.0,GB,Present,Present,b'Eggbuckland College',,
0,1828.0,AU,Present,Present,b'University of Technology Sydney',,
1,1828.0,AU,Present,Present,"b'University of Technology, Sydney'",,
0,1829.0,AU,Present,2013,b'Australian International Education Academy',,2012.0
1,1829.0,AU,Present,1989,b'Craigmore High School',,1984.0
0,1831.0,AU,Present,Present,b'Macquarie University',,
1,1831.0,AU,Present,2008,b'Macquarie University',,2005.0
2,1831.0,AU,Present,2004,b'Macquarie University',,1999.0
0,1832.0,NZ,Present,Present,b'The University of Waikato',,
1,1832.0,NZ,Present,Present,b'Victoria University of Wellington',,
2,1832.0,NZ,Present,Present,b'Wellington Polytechnic',,
3,1832.0,NZ,Present,Present,b'University of Waikato',,
0,1833.0,GB,Present,Present,b'The University of Manchester',,
1,1833.0,GB,Present,1983,b'The University of Manchester',,1979.0
2,1833.0,GB,Present,1978,"b""Kendrick Girls' Grammar""",,1971.0
0,1834.0,IN,Present,Present,"b'Birla Institute of Technology and Science, Pilani'",,
1,1834.0,IN,Present,Present,"b'Birla Institute of Technology and Science, Pilani'",,
0,1835.0,AU,Present,Present,b'Monash University',,
1,1835.0,AU,Present,1981,b'Monash University',,1977.0
2,1835.0,AU,Present,1975,b'Mordiallloc Chelsea Secondary College',,1969.0
0,1836.0,DE,Present,Present,b'Universit\xc3\x83\xc2\xa4t des Saarlandes',,
1,1836.0,DE,Present,1990,b'Universit\xc3\x83\xc2\xa4t des Saarlandes',,1983.0
2,1836.0,FR,Present,1992,b'EM Lyon',,1990.0
0,1838.0,US,Present,Present,b'LIU Post',,
1,1838.0,US,Present,1978,"b'Long Island University, C.W. Post Campus'",,1974.0
2,1838.0,IN,Present,1981,b'School of Management and Computer Science',,1979.0
3,1838.0,US,Present,2008,b'Various',,2003.0
0,1839.0,AU,Present,Present,b'University of New England (AU)',,
1,1839.0,AU,Present,Present,b'Macquarie University',,
2,1839.0,AU,Present,Present,b'Australian Institute of Company Directors',,
3,1839.0,US,Present,1998,b'University of New England',,1995.0
4,1839.0,AU,Present,2011,b'Australian Institute of Company Directors',,2011.0
5,1839.0,AU,Present,1985,b'Macquarie University',,1982.0
0,1840.0,IN,Present,Present,b'XLRI Jamshedpur',,
1,1840.0,IN,Present,Present,"b'Birla Institute of Technology and Science, Pilani'",,
2,1840.0,IN,Present,Present,b'Birla Institute of Technology and Science',,
3,1840.0,MX,Present,2003,b'NIIT',,
4,1840.0,IN,Present,2007,b'XLRI Jamshedpur',,2007.0
0,1841.0,GB,Present,Present,b'Oxford Brookes University',,
1,1841.0,GB,Present,2002,b'Oxford Brookes University',,1998.0
2,1841.0,GB,Present,2002,b'Oxford Brookes University',,1998.0
0,1842.0,MY,Present,Present,b'SMTBM',,
1,1842.0,MY,Present,2002,b'University of Science Malaysia',,1997.0
0,1843.0,AU,Present,2007,b'Australian Institue Of Management',,1999.0
1,1843.0,,Present,2011,"b'Internal Teradata, Oracle, Compuware + AIM'",,2002.0
2,1843.0,,6,1986,"b'Digital Equipment Corporation, France'",9.0,1985.0
0,1844.0,AU,Present,Present,b'UNSW',,
1,1844.0,AU,Present,2000,b'UNSW Australia',,1997.0
2,1844.0,US,Present,Present,b'MLC School',,
0,1845.0,GB,Present,Present,b'Associate Member Institute of Chartered Accountants of England and Wales',,
1,1845.0,GB,Present,1986,"b'City University, London'",,1983.0
0,1846.0,IN,Present,Present,b'University of Allahabad',,
1,1846.0,IN,Present,1981,b'Motilal Nehru National Institute of Technology INDIA (University of Allahabad)',,1977.0
0,1847.0,AU,Present,Present,b'TAFE NSW',,
1,1847.0,AU,Present,Present,b'TAFE',,
0,1848.0,SG,Present,Present,b'James Cook University',,
1,1848.0,AU,Present,Present,b'Deakin University',,
2,1848.0,SG,Present,1994,b'James Cook University',,1990.0
0,1849.0,GB,Present,Present,"b'Goldsmiths, University of London'",,
1,1849.0,GB,Present,Present,b'University of Sussex',,
2,1849.0,GB,Present,2001,b'University of Sussex',,1998.0
3,1849.0,GB,Present,2002,"b'Goldsmiths College, U. of London'",,2001.0
0,1850.0,GB,Present,Present,b'University of Lincolnshire and Humberside',,
0,1851.0,NZ,Present,Present,b'Massey University',,
1,1851.0,,Present,2004,b'Massey University',,2002.0
0,1852.0,DE,Present,2006,b'Games Academy Berlin',,2005.0
0,1853.0,IN,Present,Present,b'AIM Education & Training',,
1,1853.0,IE,Present,Present,b'Dublin Business School',,
2,1853.0,AU,Present,2007,b'Australian Institute of Management',,2005.0
3,1853.0,IE,Present,1992,b'Dublin Business School',,1989.0
0,1854.0,GB,Present,Present,b'University of London',,
1,1854.0,,Present,Present,b'Griffith University',,
2,1854.0,GB,Present,2014,b'CPA Australia',,2010.0
3,1854.0,,Present,1997,b'Griffith University',,1994.0
4,1854.0,GB,Present,2009,b'University of London',,2007.0
0,1855.0,CN,Present,Present,b'Tianjin University',,
1,1855.0,CN,Present,1993,b'Tianjin University',,1989.0
0,1858.0,,Present,2012,b'John Maxwell - 21 Irrefutable Laws of Leadership',,2012.0
1,1858.0,AU,Present,2012,b'Australian Institute of Company Directors',,2012.0
2,1858.0,US,Present,2010,b'Sandler Sales Training',,2009.0
0,1859.0,AU,Present,Present,b'Charles Sturt University',,
1,1859.0,AU,Present,1991,b'Charles Sturt University',,1989.0
0,1860.0,IN,Present,Present,b'Shivaji University',,
1,1860.0,IN,Present,1998,b'Shivaji University',,1994.0
0,1861.0,GB,Present,Present,b'University of the West of England',,
1,1861.0,GB,Present,2006,b'University of the West of England',,2001.0
0,1862.0,GB,Present,Present,b'London South Bank University',,
1,1862.0,GB,Present,1996,b'London South Bank University',,1993.0
0,1863.0,IN,Present,Present,b'AIM Education & Training',,
1,1863.0,NZ,Present,Present,b'University of Otago',,
2,1863.0,AU,Present,2015,b'Australian Institute of Management',,2015.0
3,1863.0,NZ,Present,2005,b'University of Otago',,2002.0
4,1863.0,NZ,Present,2001,b'The Taieri High School',,1997.0
0,1868.0,BE,Present,Present,b'Katholieke Hogeschool Leuven',,
0,1869.0,BE,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
1,1869.0,BE,Present,Present,b'Solvay Brussels School',,
2,1869.0,BE,Present,Present,b'Vrije Universiteit Brussel',,
3,1869.0,BE,Present,1975,b'Vrije Universiteit Brussel',,1969.0
4,1869.0,BE,Present,Present,b'Solvay Brussels School',,
5,1869.0,BE,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
0,1870.0,BE,Present,Present,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',,
1,1870.0,IL,Present,Present,b'Tel Aviv University',,
2,1870.0,BE,Present,1995,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',,1991.0
3,1870.0,IL,Present,1999,b'Tel Aviv University',,1996.0
0,1871.0,BE,Present,Present,b'Hogeschool Antwerpen',,
1,1871.0,BE,Present,1998,b'Hogeschool Antwerpen',,1994.0
0,1873.0,US,Present,1998,b'Pius X',,1992.0
0,1879.0,SE,Present,2009,b'Qualified Person',,2009.0
1,1879.0,IN,Present,1995,b'Firefighting Troop',,1994.0
2,1879.0,US,Present,2007,b'Project Management Institute',,2007.0
0,1882.0,FR,Present,Present,b'Universit\xc3\x83\xc2\xa9 Claude Bernard Lyon 1',,
1,1882.0,FR,Present,Present,b'Paris-Sud University (Paris XI)',,
2,1882.0,FR,Present,2006,b'Universit\xc3\x83\xc2\xa9 Claude Bernard (Lyon I)',,2000.0
3,1882.0,FR,Present,2006,b'Paris-Sud University (Paris XI)',,2005.0
0,1883.0,BE,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
1,1883.0,BE,Present,2003,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,2002.0
2,1883.0,BE,Present,2002,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,1997.0
3,1883.0,BE,Present,1997,b'Lyc\xc3\x83\xc2\xa9e Martin V',,1991.0
0,1886.0,BE,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
1,1886.0,BE,Present,2008,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,2001.0
0,1887.0,BE,Present,Present,b'Katholieke Hogeschool Leuven',,
1,1887.0,BE,Present,Present,b'Sint-Ursula Lyceum Lier',,
2,1887.0,BE,Present,1991,b'Rega Institute Catholic University Leuven KUL',,1989.0
0,1888.0,BE,Present,Present,b'Vrije Universiteit Brussel',,
1,1888.0,BE,Present,1995,b'Regina Caelilyceum - Dilbeek',,1989.0
2,1888.0,BE,Present,2002,b'Vrije Universiteit Brussel',,1996.0
0,1891.0,BE,Present,Present,b'KU Leuven',,
1,1891.0,BE,Present,1999,b'Katholieke Universiteit Leuven',,
2,1891.0,BE,Present,2001,b'Katholieke Universiteit Leuven',,
0,1892.0,AU,Present,2008,b'David Begg',,2006.0
1,1892.0,IE,Present,1996,b'University College Cork',,1992.0
2,1892.0,IE,Present,1999,b'University College Cork',,1996.0
0,1893.0,NL,Present,Present,b'HAS University of Applied Sciences',,
1,1893.0,NL,Present,Present,b'Wageningen University & Research',,
2,1893.0,BE,Present,Present,b'Vlerick Business School',,
3,1893.0,BE,Present,2014,b'Vlerick Leuven-Gent Management School',,2013.0
4,1893.0,NL,Present,1993,b'HAS University of Applied Sciences',,1989.0
5,1893.0,NL,Present,1997,b'Wageningen University & Research',,1993.0
0,1894.0,FR,Present,Present,b'Paris-Sud University (Paris XI)',,
1,1894.0,FR,Present,2003,b'Universit\xc3\x83\xc2\xa9 Paris Sud (Paris XI)',,2000.0
2,1894.0,FR,Present,2000,b'Lyc\xc3\x83\xc2\xa9e Rotrou',,1998.0
3,1894.0,FR,Present,2004,"b""Universit\xc3\x83\xc2\xa9 Pole Europ\xc3\x83\xc2\xa9en de Gestion et d'Economie de Strabourg""",,2003.0
0,1896.0,BE,Present,Present,b'University of Antwerp',,
1,1896.0,BE,Present,1995,b'University of Antwerp',,1990.0
0,1897.0,US,Present,Present,b'Industrial pharmacist',,
0,1901.0,BE,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
1,1901.0,,Present,2004,b'/',,2004.0
2,1901.0,BE,Present,1998,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,1992.0
3,1901.0,BE,Present,1996,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,1996.0
0,1903.0,BE,Present,Present,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',,
1,1903.0,BE,Present,2002,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',,1997.0
2,1903.0,BE,Present,2007,b'Universit\xc3\x83\xc2\xa9 libre de Bruxelles',,2002.0
0,1905.0,BE,Present,Present,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,
1,1905.0,BE,Present,Present,b'Vlerick Business School',,
2,1905.0,BE,Present,Present,b'Louvain School of Management',,
3,1905.0,BE,Present,2015,b'Universit\xc3\x83\xc2\xa9 catholique de Louvain',,2015.0
4,1905.0,BE,Present,1993,b'Louvain School of Management',,1988.0
5,1905.0,BE,Present,2011,b'Vlerick Leuven-Gent Management School',,2011.0
0,1912.0,BE,Present,Present,b'Vrije Universiteit Brussel',,
1,1912.0,BE,Present,1988,b'Koninklijk Atheneum Oostende',,1981.0
2,1912.0,BE,Present,1992,b'Vrije Universiteit Brussel',,1988.0
0,1913.0,BE,Present,Present,b'University of Antwerp',,
1,1913.0,BE,Present,Present,b'KU Leuven',,
2,1913.0,BE,Present,Present,b'Katholieke Universiteit Leuven',,
3,1913.0,BE,Present,Present,b'Universiteit Antwerpen',,
4,1913.0,BE,Present,Present,b'Katholieke Universiteit Leuven',,
0,1918.0,BE,Present,2004,b'Institut Meurice',,2000.0
0,1937.0,GB,Present,Present,"b'University of Wales, Cardiff'",,
1,1937.0,GB,Present,1994,"b'University of Wales, Cardiff'",,1990.0
0,1942.0,FR,Present,Present,b'Universit\xc3\x83\xc2\xa9 Louis Pasteur (Strasbourg I)',,
1,1942.0,FR,Present,2007,b'Universit\xc3\x83\xc2\xa9 Louis Pasteur (Strasbourg I)',,2004.0
2,1942.0,FR,Present,2009,b'Universit\xc3\x83\xc2\xa9 Louis Pasteur (Strasbourg I)',,2007.0
0,1945.0,BE,Present,Present,b'Katholieke Hogeschool Leuven',,
0,1946.0,BE,Present,Present,b'Vlerick Business School',,
1,1946.0,TN,Present,1997,b'ENIT National Engineering School of Tunisia',,1991.0
2,1946.0,BE,Present,2010,b'Vlerick Business School',,2009.0
3,1946.0,,Present,2002,"b'IHEC \xc3\xa2\xc2\x80\xc2\x93 Carthage (Institut des Hautes Etudes Commerciales, High Business Institute )'",,2001.0
0,1947.0,BE,Present,Present,b'KU Leuven',,
1,1947.0,BE,Present,Present,b'Katholieke Universiteit Leuven',,
2,1947.0,BE,Present,1999,b'Katholieke Universiteit Leuven',,1994.0
3,1947.0,BE,Present,Present,b'KU Leuven',,
4,1947.0,BE,Present,Present,b'Katholieke Universiteit Leuven',,
5,1947.0,BE,Present,1999,b'Katholieke Universiteit Leuven',,1994.0
0,1948.0,BE,Present,Present,b'Hogeschool PXL',,
1,1948.0,BE,Present,Present,b'PCVO Modern languages',,2015.0
2,1948.0,BE,Present,2009,b'Hogeschool PXL',,2006.0
0,1958.0,,Present,Present,"b""Katholieke Hogeschool 'Sint-Lieven'\xc3\xa2\xc2\x80\xc2\x8b, Gent""",,
1,1958.0,BE,Present,2007,"b""Katholieke Hogeschool 'Sint-Lieven', Gent""",,2003.0
0,1959.0,IE,Present,Present,b'University of Limerick',,
1,1959.0,BE,Present,Present,b'Hogeschool Gent',,
2,1959.0,BE,Present,2003,b'Onze Lieve Vrouwecollege Assebroek',,1997.0
3,1959.0,IE,Present,2007,b'University of Limerick',,2006.0
4,1959.0,BE,Present,2008,b'Hogeschool Gent',,2004.0
0,1960.0,BE,Present,Present,b'Groep T - Internationale Hogeschool Leuven',,
1,1960.0,BE,Present,1998,b'St. Lambertusinstituut Heist-op-den-Berg',,1992.0
2,1960.0,BE,Present,2003,b'Groep T - Internationale Hogeschool Leuven',,2001.0
0,1961.0,BE,Present,Present,b'Karel de Grote-Hogeschool',,
1,1961.0,BE,Present,Present,b'Vlerick Business School',,
2,1961.0,BE,Present,2008,"b""Karel de Grote' Hogeschool Antwerpen""",,2007.0
3,1961.0,BE,Present,2007,b'Karel de Grote-Hogeschool',,2006.0
4,1961.0,BE,Present,2018,b'Vlerick Business School',,2017.0
0,1962.0,IN,Present,Present,"b'HYD - Osmania University, India'",,
1,1962.0,IN,Present,Present,"b'APTECH, India'",,
0,1963.0,BE,Present,Present,b'UMONS',,
1,1963.0,BE,Present,1992,b'Universit\xc3\x83\xc2\xa9 de Mons-Hainaut',,1991.0
2,1963.0,US,Present,1995,b'I.S.E',,1992.0
3,1963.0,IN,Present,1991,b'APLL',,1985.0
0,1965.0,BE,Present,Present,b'Katholieke Hogeschool Kempen',,
1,1965.0,BE,Present,2000,b'Damiaaninstituut Aarschot',,1994.0
2,1965.0,BE,Present,2000,b'Katholieke Hogeschool Kempen',,1997.0
0,1967.0,BR,Present,Present,b'Centro Universit\xc3\x83\xc2\xa1rio Positivo',,
1,1967.0,BR,Present,Present,b'Universidade Anhembi Morumbi',,
2,1967.0,BR,Present,2007,b'Universidade de S\xc3\x83\xc2\xa3o Paulo (USP) - Funda\xc3\x83\xc2\xa7\xc3\x83\xc2\xa3o Vanzolini (FCAV)',,2006.0
3,1967.0,BR,Present,2005,b'Centro Universit\xc3\x83\xc2\xa1rio Positivo',,2004.0
4,1967.0,BR,Present,2002,b'Universidade Anhembi Morumbi',,1998.0
0,1970.0,,Present,Present,"b""Katholieke Hogeschool 'Sint-Lieven'\xc3\xa2\xc2\x80\xc2\x8b, Gent""",,
1,1970.0,BE,Present,1991,b'Sint-Jozefsinstituut Geraardsbergen',,1985.0
0,1981.0,BE,Present,Present,b'Universit\xc3\x83\xc2\xa9 de Namur',,
1,1981.0,BE,Present,Present,b'Louvain School of Management',,
2,1981.0,BE,Present,Present,b'Gembloux Agro-Bio Tech - Universit\xc3\x83\xc2\xa9 de Li\xc3\x83\xc2\xa8ge',,
3,1981.0,BE,Present,2010,b'Louvain School of Management',,2008.0
4,1981.0,BE,Present,2004,b'Universit\xc3\x83\xc2\xa9 de Namur',,2000.0
5,1981.0,BE,Present,2005,b'Facult\xc3\x83\xc2\xa9 universitaire des Sciences agronomiques de Gembloux',,2004.0
0,1984.0,FR,Present,Present,b'Universit\xc3\x83\xc2\xa9 de Picardie Jules Verne (Amiens)',,
1,1984.0,FR,Present,Present,b'University of Lille 1 Sciences and Technology',,
2,1984.0,FR,Present,2000,b'University of Lille 1 Sciences and Technology',,1999.0
3,1984.0,FR,Present,2004,b'Universit\xc3\x83\xc2\xa9 de Picardie Jules Verne (Amiens)',,2003.0
4,1984.0,FR,Present,2003,b'University of Lille 1 Sciences and Technology',,2002.0
0,1985.0,BE,Present,Present,b'Vrije Universiteit Brussel',,
1,1985.0,BE,Present,1993,b'Vrije Universiteit Brussel',,1992.0
2,1985.0,US,Present,1994,b'Military Service',,1993.0
3,1985.0,BE,Present,1997,b'Solvay Business School',,1995.0
0,1987.0,FR,Present,Present,b'INSFA',,
0,1991.0,FR,Present,Present,b'Universit\xc3\x83\xc2\xa9 de Reims Champagne-Ardenne',,
1,1991.0,FR,Present,Present,b'Universit\xc3\x83\xc2\xa9 Louis Pasteur (Strasbourg I)',,
2,1991.0,FR,Present,2002,b'Universit\xc3\x83\xc2\xa9 de Reims Champagne-Ardenne',,2000.0
3,1991.0,FR,Present,2004,b'Universit\xc3\x83\xc2\xa9 de Reims Champagne-Ardenne',,2002.0
4,1991.0,FR,Present,2005,b'Universit\xc3\x83\xc2\xa9 Louis Pasteur (Strasbourg I)',,2004.0
0,1992.0,BE,Present,Present,b'Karel de Grote-Hogeschool',,
1,1992.0,RS,Present,Present,b'University of Belgrade',,
2,1992.0,RS,Present,Present,b'Univerzitet u Beogradu',,
3,1992.0,RS,Present,1994,b'4. Beogradska Gimnazija',,1992.0
4,1992.0,BE,Present,Present,b'Karel de Grote-Hogeschool',,
0,1993.0,IN,Present,Present,b'Gauhati University',,
1,1993.0,IN,Present,Present,b'Symbiosis International University',,
2,1993.0,IN,Present,2011,b'Symbiosis International University',,2009.0
3,1993.0,IN,Present,2001,b'Gauhati University',,1997.0
4,1993.0,IN,Present,Present,b'Gauhati University',,
5,1993.0,IN,Present,Present,b'Symbiosis International University',,
6,1993.0,IN,Present,2011,b'Symbiosis International University',,2009.0
7,1993.0,IN,Present,2001,b'Gauhati University',,1997.0
0,1997.0,FR,Present,Present,b'Pierre and Marie Curie University',,
1,1997.0,NL,Present,Present,b'Eindhoven University of Technology',,
2,1997.0,BE,Present,Present,b'UHasselt',,
3,1997.0,FR,Present,2006,b'Pierre and Marie Curie University',,2005.0
4,1997.0,NL,Present,2007,b'Eindhoven University of Technology',,2003.0
0,2000.0,BE,Present,Present,b'Haute Ecole provinciale de Charleroi - Universit\xc3\x83\xc2\xa9 du Travail',,
1,2000.0,BE,Present,2006,b'Haute Ecole provinciale de Charleroi - Universit\xc3\x83\xc2\xa9 du Travail',,2003.0
2,2000.0,BE,Present,Present,b'Athen\xc3\x83\xc2\xa9e royal de jodoigne',,
0,2001.0,BE,Present,Present,b'University of Antwerp',,
1,2001.0,BE,Present,Present,b'Ghent University',,
2,2001.0,BE,Present,2011,b'Ghent University',,2010.0
3,2001.0,BE,Present,2009,b'Universiteit Antwerpen',,2007.0
4,2001.0,BE,Present,2006,b'Erasmus University College Brussels',,2004.0
0,2003.0,IL,Present,Present,b'Technion - Israel Institute of Technology',,
1,2003.0,IL,Present,1985,b'Technion - Israel Institute of Technology',,1981.0
0,2004.0,BE,Present,Present,b'Facult\xc3\x83\xc2\xa9s universitaires catholiques de Mons',,
1,2004.0,,Present,1991,"b""Institut d'Enseignement Sup\xc3\x83\xc2\xa9rieur Economique de l'Etat \xc3\x83\xc2\xa0 Tamines""",,1988.0
2,2004.0,BE,Present,1994,b'Facult\xc3\x83\xc2\xa9s universitaires catholiques de Mons',,1992.0
0,2008.0,BG,Present,Present,b'Technical University of Sofia',,
1,2008.0,FR,Present,Present,b'ESIEE PARIS',,
2,2008.0,FR,Present,Present,b'Institut polytechnique de Grenoble',,
3,2008.0,FR,Present,2003,b'ESIEE Paris',,2002.0
